Attack ID,Timestamp,Source IP,Destination IP,Attack Type,Protocol Used,Port Number,Malware Used,Payload Size (KB),Country of Origin,Target Organization,Response Time (ms),Attack Severity,Success Status,Data Compromised (MB),Firewall Status,User Credentials Leaked,Ransom Demand ($),Remediation Applied,Attack Source Category
39eb06bc,04:56.9,10.184.93.151,249.249.120.159,XSS,FTP,58652,TrickBot,442.21,Germany,RetailMart,255,Medium,No,0,Yes,0,0,Patch Update,State-Sponsored
31eac501,53:56.9,140.18.201.234,190.244.255.40,Brute Force,SSH,54664,Zeus,47.45,UK,Tech Solutions,1564,Critical,No,0,No,0,0,Data Recovery,State-Sponsored
73013c37,41:56.9,104.69.227.228,237.85.151.186,SQL Injection,UDP,9382,Emotet,407.62,UK,EduCare,2753,Critical,Yes,125.01,No,765,0,Patch Update,State-Sponsored
46109b07,11:56.9,60.60.189.254,196.64.62.52,XSS,HTTPS,14840,Zeus,389.82,North Korea,GovSecure,3698,Critical,Yes,176.42,Yes,653,0,IP Ban,State-Sponsored
86fd01e0,57:56.9,252.68.186.248,167.149.224.148,XSS,ICMP,13158,Zeus,282.84,Iran,FinanceTrust,4265,High,No,0,No,0,0,Alert Sent,State-Sponsored
c99c8760,49:56.9,23.161.250.5,105.211.85.189,SQL Injection,TCP,54359,Zeus,32.93,Brazil,GovSecure,3890,Low,No,0,No,0,0,Patch Update,State-Sponsored
fe71b20b,30:56.9,207.225.11.23,142.177.235.171,Phishing,FTP,11168,Zeus,410.79,Germany,EduCare,2948,Medium,Yes,34.47,Yes,494,0,Alert Sent,Insider Threat
b6d93bde,11:56.9,78.105.96.207,219.216.117.188,Malware Injection,TCP,43061,Ransom.Locky,320.45,Iran,RetailMart,634,Medium,Yes,174.81,No,476,0,IP Ban,State-Sponsored
7fa6d4c9,12:56.9,16.100.35.179,185.137.244.124,Phishing,SMTP,19009,Emotet,369.19,North Korea,Tech Solutions,1238,Critical,No,0,Yes,0,0,Alert Sent,Botnet
b592d2fc,23:56.9,227.36.156.72,75.177.136.142,XSS,ICMP,1228,Zeus,146.26,Brazil,EduCare,803,Critical,No,0,No,0,0,Alert Sent,Individual Hacker
68e573f8,03:56.9,39.185.204.199,182.103.109.110,Ransomware,HTTP,25401,SpyEye,385.75,North Korea,Tech Solutions,4817,Medium,No,0,Yes,0,320435.46,Data Recovery,Botnet
85b95e3b,37:56.9,157.195.239.238,241.49.124.214,Ransomware,HTTPS,1410,TrickBot,98.96,India,EduCare,2030,Low,Yes,13.8,No,483,756994.27,Alert Sent,Botnet
c9221de5,19:56.9,243.197.4.69,3.5.109.186,Malware Injection,UDP,13471,Ransom.Locky,425.58,India,EduCare,709,Low,No,0,No,0,0,Data Recovery,Individual Hacker
362f6d57,51:56.9,185.190.219.34,183.33.224.20,DDoS,HTTPS,63803,,430,Brazil,RetailMart,4104,Medium,No,0,No,0,0,Patch Update,Individual Hacker
dcd7962a,33:56.9,6.59.200.229,122.10.181.102,MITM Attack,ICMP,3274,Zeus,414.28,North Korea,Bank Corp,689,Medium,No,0,Yes,0,0,Data Recovery,Botnet
fc26855e,09:56.9,103.247.130.220,216.166.127.206,Malware Injection,SSH,2539,Emotet,17.49,USA,Bank Corp,2103,Low,No,0,Yes,0,0,Alert Sent,State-Sponsored
18a6ff88,11:56.9,187.89.150.20,3.129.111.45,SQL Injection,HTTPS,9066,TrickBot,141.36,India,FinanceTrust,4743,Medium,No,0,No,0,0,Data Recovery,Botnet
50356630,58:56.9,177.164.186.181,7.145.40.174,Phishing,HTTP,47856,TrickBot,39.06,India,FinanceTrust,3271,Low,No,0,No,0,0,Firewall Upgrade,Insider Threat
6c2949b4,23:56.9,38.15.175.45,180.111.62.8,Brute Force,FTP,39376,Trojan.Win32,28.78,Brazil,Tech Solutions,3642,Low,No,0,No,0,0,Firewall Upgrade,Insider Threat
99051bc9,54:56.9,108.155.192.66,41.229.7.116,Brute Force,TCP,15229,,440.98,UK,FinanceTrust,1526,Critical,Yes,121.85,No,381,0,Data Recovery,Insider Threat
53aac2f2,39:56.9,185.40.223.81,79.184.170.158,Phishing,UDP,8998,WannaCry,479.18,Brazil,Bank Corp,626,Critical,Yes,155.08,No,123,0,Data Recovery,Individual Hacker
d53c12fb,18:56.9,102.102.56.62,156.163.225.210,DDoS,TCP,52019,Trojan.Win32,67.34,North Korea,EduCare,3846,Medium,No,0,Yes,0,0,IP Ban,Insider Threat
d7a033ef,50:56.9,83.102.161.158,150.254.54.104,Ransomware,HTTPS,28013,SpyEye,463.3,China,HealthNet,1127,Medium,Yes,49.44,No,590,301961.95,Data Recovery,Insider Threat
44a3ee79,44:56.9,233.51.170.50,137.141.94.151,Malware Injection,SSH,37312,Trojan.Win32,175.01,USA,RetailMart,3434,Low,Yes,39.43,No,795,0,Patch Update,Individual Hacker
b2b09855,18:56.9,253.32.225.59,153.176.141.213,MITM Attack,HTTPS,58598,Trojan.Win32,153.39,Russia,Bank Corp,1333,Critical,No,0,No,0,0,Firewall Upgrade,Individual Hacker
c8aea50f,49:56.9,223.46.49.76,193.239.36.78,DDoS,HTTP,14045,Mirai,342.63,North Korea,Tech Solutions,3027,Low,Yes,120.62,No,31,0,Patch Update,Insider Threat
e64ad33a,50:56.9,99.244.149.31,159.131.53.222,SQL Injection,FTP,42810,WannaCry,495,Iran,Tech Solutions,577,Critical,No,0,Yes,0,0,Patch Update,Individual Hacker
5c47c79a,23:56.9,248.230.182.3,12.163.223.32,SQL Injection,UDP,3508,WannaCry,395.9,India,Tech Solutions,1527,Low,Yes,148.31,No,288,0,Patch Update,Botnet
804ee506,18:56.9,74.110.118.193,88.44.117.230,MITM Attack,TCP,21752,TrickBot,195.78,India,EduCare,3963,Critical,No,0,No,0,0,Firewall Upgrade,Insider Threat
762d2023,19:56.9,208.211.203.227,239.128.106.154,DDoS,FTP,13001,SpyEye,182.73,North Korea,Bank Corp,1915,Medium,Yes,44.91,No,646,0,IP Ban,State-Sponsored
bbb5b559,28:56.9,148.238.8.150,78.107.117.127,Brute Force,SSH,35564,Mirai,210.28,Brazil,Bank Corp,2929,High,No,0,Yes,0,0,IP Ban,Botnet
6b1dcb4e,40:56.9,133.20.220.246,229.76.183.118,Ransomware,HTTPS,5502,TrickBot,152.5,India,EduCare,4656,Critical,No,0,No,0,860613.67,Data Recovery,Individual Hacker
ba9b9add,21:56.9,100.107.72.4,159.51.139.53,SQL Injection,FTP,24552,Trojan.Win32,462.17,UK,EduCare,4796,Low,No,0,Yes,0,0,IP Ban,Insider Threat
b1f80576,36:56.9,114.128.121.89,130.103.214.70,Phishing,SMTP,4243,Emotet,55.38,UK,Bank Corp,494,Low,No,0,No,0,0,Data Recovery,State-Sponsored
79f41301,10:56.9,184.122.38.201,212.66.33.30,SQL Injection,ICMP,24636,SpyEye,345.91,UK,RetailMart,1678,Critical,No,0,No,0,0,Alert Sent,Botnet
03760bbe,33:56.9,188.141.202.4,20.122.106.177,MITM Attack,FTP,20615,Ransom.Locky,288.13,China,FinanceTrust,3871,Medium,No,0,Yes,0,0,Firewall Upgrade,Botnet
55ed879f,51:56.9,136.79.179.78,106.195.84.83,Brute Force,HTTPS,4242,,284.17,Iran,HealthNet,714,Critical,No,0,No,0,0,IP Ban,Botnet
779550f6,45:56.9,2.22.124.248,88.5.125.41,Ransomware,FTP,36944,Mirai,145.73,Russia,GovSecure,2138,Critical,Yes,108.18,Yes,4,452753.87,IP Ban,Individual Hacker
b5eb6bd4,34:56.9,144.44.175.85,103.218.98.149,Malware Injection,SMTP,61829,Mirai,284.78,UK,HealthNet,741,Critical,No,0,Yes,0,0,Data Recovery,Botnet
185a5381,26:56.9,143.75.215.17,159.25.134.126,Phishing,ICMP,40174,Emotet,90.95,Germany,HealthNet,284,Low,No,0,No,0,0,Alert Sent,Individual Hacker
10371383,16:56.9,37.119.22.194,255.132.7.58,XSS,HTTP,35167,TrickBot,54.58,Germany,Bank Corp,2496,Critical,No,0,Yes,0,0,Firewall Upgrade,Botnet
ff64cd6c,15:56.9,226.176.243.131,230.152.200.234,SQL Injection,TCP,17876,SpyEye,437.98,India,HealthNet,3531,Critical,No,0,Yes,0,0,Patch Update,Insider Threat
e2a1d4be,46:56.9,222.177.14.217,209.41.201.17,XSS,ICMP,10951,SpyEye,295.29,Iran,EduCare,3558,Critical,Yes,178.32,Yes,252,0,Firewall Upgrade,State-Sponsored
3f95b09e,58:56.9,152.140.238.36,24.239.127.7,Brute Force,ICMP,13368,TrickBot,131.73,Iran,EduCare,904,Medium,Yes,5.84,Yes,970,0,Firewall Upgrade,Individual Hacker
81c998de,07:56.9,75.142.25.194,122.215.195.73,SQL Injection,ICMP,49424,Mirai,357.36,Iran,EduCare,1591,Medium,Yes,61.15,No,546,0,IP Ban,Individual Hacker
246a04e5,30:56.9,57.158.75.218,62.8.60.52,Ransomware,SMTP,51674,Zeus,289.05,Iran,Tech Solutions,2626,High,No,0,Yes,0,301913.41,IP Ban,Individual Hacker
35004cc5,46:56.9,23.72.6.236,103.73.244.88,SQL Injection,ICMP,34123,SpyEye,328.7,Germany,RetailMart,840,Low,No,0,No,0,0,Patch Update,Botnet
ee1a2a76,55:56.9,212.66.248.31,106.253.125.218,SQL Injection,TCP,38483,Emotet,65.34,China,HealthNet,2222,High,No,0,No,0,0,Alert Sent,Individual Hacker
2275c80f,55:56.9,146.68.179.185,64.54.188.33,Brute Force,ICMP,13707,Ransom.Locky,224.78,China,FinanceTrust,603,Low,No,0,No,0,0,Firewall Upgrade,Botnet
eee051ec,24:56.9,220.81.172.19,118.20.44.146,Brute Force,SMTP,58668,SpyEye,426.77,Russia,Bank Corp,2967,Medium,Yes,112.19,Yes,877,0,Alert Sent,Botnet
6de733e9,14:56.9,155.190.146.133,248.234.121.206,Ransomware,ICMP,60984,Ransom.Locky,318.13,China,Bank Corp,2244,High,Yes,62.07,No,924,691997.08,IP Ban,Botnet
b7255654,44:56.9,9.249.163.156,188.121.30.130,XSS,FTP,16107,,326.23,UK,Tech Solutions,2662,Medium,Yes,116.57,Yes,539,0,Firewall Upgrade,State-Sponsored
4adcd300,39:56.9,162.114.198.53,100.109.203.244,Brute Force,SSH,49457,SpyEye,431.25,Russia,Bank Corp,3327,Medium,No,0,No,0,0,IP Ban,Individual Hacker
da3194e7,18:56.9,127.46.25.16,87.51.112.239,MITM Attack,SMTP,48197,Mirai,117.06,Germany,GovSecure,4128,Critical,No,0,No,0,0,IP Ban,Botnet
b6142e80,43:56.9,92.44.175.103,219.244.163.48,MITM Attack,SMTP,54473,,490.91,China,RetailMart,1803,Medium,Yes,130.45,No,996,0,IP Ban,Individual Hacker
30cf88b3,12:56.9,14.175.193.231,194.171.172.88,DDoS,SSH,46497,SpyEye,484.8,Germany,RetailMart,652,Critical,No,0,No,0,0,Data Recovery,Insider Threat
a907af40,50:56.9,188.52.14.137,205.26.211.13,Malware Injection,TCP,7700,,438.39,India,Tech Solutions,4711,High,Yes,79.24,No,52,0,Firewall Upgrade,Individual Hacker
87d1410f,25:56.9,116.239.80.74,69.136.75.46,XSS,HTTPS,45247,,355.48,Iran,GovSecure,932,Critical,No,0,Yes,0,0,Alert Sent,State-Sponsored
79778daf,04:56.9,221.129.135.185,160.158.197.154,Ransomware,HTTPS,47067,TrickBot,471.81,Brazil,HealthNet,4328,Critical,No,0,Yes,0,391862.26,Data Recovery,Botnet
51764b9b,26:56.9,142.179.115.32,98.174.82.197,MITM Attack,SMTP,28728,SpyEye,136.19,Brazil,HealthNet,2113,Critical,No,0,Yes,0,0,Firewall Upgrade,Botnet
8c67a229,03:56.9,172.107.241.95,137.212.160.120,MITM Attack,TCP,5126,WannaCry,291.62,USA,Tech Solutions,3151,Critical,Yes,180.09,Yes,818,0,IP Ban,Botnet
d98ed197,53:56.9,200.132.244.4,211.69.20.102,MITM Attack,SSH,38946,SpyEye,311.22,USA,RetailMart,3728,Critical,No,0,Yes,0,0,Alert Sent,State-Sponsored
4e5ae6b7,36:56.9,114.242.63.217,202.253.56.227,Phishing,HTTPS,44991,SpyEye,300.02,Germany,FinanceTrust,1220,Medium,No,0,Yes,0,0,IP Ban,Insider Threat
e27c708c,40:56.9,174.121.33.155,155.242.115.128,Brute Force,SSH,58944,,414.26,India,RetailMart,3403,High,Yes,108.78,No,939,0,Patch Update,Individual Hacker
7169ae96,49:56.9,193.241.243.244,240.107.150.55,XSS,HTTPS,1163,SpyEye,82.92,Russia,RetailMart,4946,Low,Yes,44.22,Yes,706,0,Data Recovery,Insider Threat
40034ffc,11:56.9,229.14.26.235,249.11.213.49,Malware Injection,SMTP,48511,SpyEye,91.22,UK,GovSecure,4749,Critical,Yes,158.91,Yes,509,0,Alert Sent,State-Sponsored
d7910ecb,03:56.9,252.44.136.107,238.29.113.142,Phishing,ICMP,28465,Mirai,401.26,Brazil,FinanceTrust,260,Critical,No,0,No,0,0,Alert Sent,Botnet
d0f520d9,10:56.9,132.135.35.250,193.139.149.139,SQL Injection,SMTP,22573,,473.96,Germany,FinanceTrust,4572,Low,No,0,No,0,0,Firewall Upgrade,Insider Threat
e36e42f0,53:56.9,118.29.167.154,46.153.173.3,Ransomware,ICMP,37816,,39.58,China,RetailMart,4640,Low,No,0,Yes,0,727345.6,Patch Update,Botnet
dd24643c,17:56.9,137.196.113.3,141.26.143.94,XSS,TCP,3468,Zeus,311.32,India,GovSecure,1110,Medium,Yes,88.37,Yes,297,0,Patch Update,Individual Hacker
813d21f0,33:56.9,27.119.105.116,72.51.87.187,DDoS,HTTP,12995,Mirai,268.78,Iran,Tech Solutions,811,High,No,0,Yes,0,0,Patch Update,State-Sponsored
d29ea954,53:56.9,106.222.96.71,255.79.146.5,Malware Injection,TCP,26777,Zeus,375.5,Brazil,GovSecure,896,Medium,No,0,No,0,0,Data Recovery,Individual Hacker
349a39c1,28:56.9,82.223.209.245,24.236.209.84,MITM Attack,ICMP,19696,Ransom.Locky,62.48,India,EduCare,2420,Medium,No,0,Yes,0,0,Alert Sent,State-Sponsored
7522e711,30:56.9,85.129.179.218,232.199.3.53,Malware Injection,UDP,48586,Emotet,76.7,North Korea,FinanceTrust,2723,Low,No,0,Yes,0,0,Data Recovery,Insider Threat
dde19a35,50:56.9,28.102.140.216,211.79.38.38,DDoS,SSH,8946,Mirai,325.63,India,RetailMart,4687,High,No,0,Yes,0,0,Firewall Upgrade,Insider Threat
bd01996a,44:56.9,89.187.96.67,121.69.61.69,Malware Injection,ICMP,42495,TrickBot,187.66,North Korea,Tech Solutions,1260,High,Yes,193.44,Yes,746,0,Patch Update,Insider Threat
130dfa9c,51:56.9,253.223.196.144,245.227.213.248,DDoS,SSH,58217,SpyEye,21.76,India,EduCare,113,Critical,Yes,99.68,Yes,797,0,Data Recovery,Individual Hacker
4740ce3e,50:56.9,33.35.65.70,27.84.241.42,DDoS,SSH,20194,SpyEye,117.23,Brazil,EduCare,1392,Critical,Yes,40.54,Yes,496,0,Alert Sent,State-Sponsored
c37a8b66,47:56.9,151.79.91.136,109.149.111.119,DDoS,HTTP,41706,,58.66,Brazil,Bank Corp,2673,Critical,Yes,79.68,No,937,0,Patch Update,Individual Hacker
3427b689,28:56.9,13.156.133.157,181.191.79.149,MITM Attack,SMTP,51883,Ransom.Locky,484.32,China,Bank Corp,4344,Low,No,0,Yes,0,0,Patch Update,State-Sponsored
255ab2f8,09:56.9,58.194.109.203,251.89.77.249,Brute Force,ICMP,14511,Mirai,37,USA,EduCare,927,High,Yes,145.4,No,593,0,Firewall Upgrade,Individual Hacker
791a8f0d,26:56.9,194.108.89.218,192.70.138.156,Ransomware,UDP,3671,TrickBot,401.27,Russia,Tech Solutions,3539,High,Yes,3.45,No,0,729411.4,Patch Update,State-Sponsored
cb77bf27,20:56.9,8.148.255.90,31.123.124.45,Brute Force,SSH,49010,Emotet,363.19,Russia,HealthNet,1979,Critical,Yes,105.84,No,792,0,Patch Update,Insider Threat
f9f1f89f,04:56.9,56.184.107.25,233.16.41.75,Brute Force,TCP,56609,Emotet,204.68,China,RetailMart,4271,Critical,Yes,112.74,Yes,805,0,Patch Update,Individual Hacker
546556f6,42:56.9,249.42.161.163,214.230.202.58,Malware Injection,SSH,45755,Trojan.Win32,25.73,India,HealthNet,2986,Low,Yes,98.33,Yes,502,0,Alert Sent,Botnet
1bb3e9a3,09:56.9,152.23.134.59,120.223.237.206,Phishing,HTTPS,59727,Emotet,210.06,Brazil,EduCare,52,Medium,Yes,79.44,Yes,404,0,Firewall Upgrade,Individual Hacker
99b21a43,51:56.9,12.242.122.93,44.148.118.212,XSS,UDP,5973,TrickBot,256.93,UK,Bank Corp,3607,Medium,Yes,13.71,Yes,121,0,IP Ban,State-Sponsored
e2d5f611,21:56.9,115.149.125.27,189.105.152.101,MITM Attack,HTTPS,51214,Trojan.Win32,493.72,India,GovSecure,877,Critical,Yes,80.6,No,249,0,Alert Sent,Insider Threat
9c0ec4f4,41:56.9,117.75.217.123,17.83.232.247,MITM Attack,TCP,39399,Zeus,101.93,India,GovSecure,3359,Medium,No,0,Yes,0,0,IP Ban,Individual Hacker
252ff989,42:56.9,56.165.52.230,253.96.24.153,Ransomware,SMTP,8068,WannaCry,66.61,North Korea,Tech Solutions,4885,Critical,Yes,134.47,No,936,627718.53,Alert Sent,State-Sponsored
0c89b5dd,41:56.9,92.136.170.76,56.53.203.105,Malware Injection,FTP,21434,,273.76,India,Bank Corp,3013,Medium,No,0,Yes,0,0,Alert Sent,State-Sponsored
25809b03,42:56.9,37.3.44.40,119.179.98.192,DDoS,HTTP,1101,Mirai,200.99,China,Bank Corp,3781,High,No,0,Yes,0,0,IP Ban,Botnet
98abe3ad,32:56.9,219.243.161.79,152.4.16.33,SQL Injection,SSH,50042,SpyEye,9.95,China,Bank Corp,3987,Critical,No,0,No,0,0,Data Recovery,Insider Threat
9788dbd3,57:56.9,195.92.87.92,64.111.28.108,SQL Injection,HTTP,17010,,479.89,North Korea,Bank Corp,4522,Critical,Yes,129.3,Yes,235,0,IP Ban,Insider Threat
ed40be37,11:56.9,63.228.157.15,135.24.202.13,DDoS,SSH,27678,Zeus,447.76,UK,Bank Corp,3801,Medium,No,0,Yes,0,0,Alert Sent,Botnet
5ef5dd1b,40:56.9,165.144.133.230,23.236.168.74,Phishing,ICMP,56086,SpyEye,225.96,Germany,FinanceTrust,2030,Medium,No,0,Yes,0,0,Patch Update,State-Sponsored
5f6424be,13:56.9,136.25.102.156,30.216.180.146,Phishing,FTP,16330,SpyEye,453.28,China,Bank Corp,4939,Low,Yes,161.26,No,388,0,Alert Sent,State-Sponsored
8562a565,52:56.9,206.106.105.130,50.102.92.48,DDoS,HTTPS,47400,WannaCry,406.86,UK,EduCare,3099,Critical,Yes,66.42,Yes,600,0,IP Ban,Individual Hacker
effef780,05:56.9,161.215.105.193,10.26.55.219,Brute Force,SMTP,18596,Trojan.Win32,150.49,USA,Bank Corp,3994,Critical,Yes,38.5,No,692,0,Patch Update,Individual Hacker
5b1dcba2,17:56.9,191.142.20.3,82.68.78.35,XSS,HTTPS,62739,WannaCry,436.55,North Korea,EduCare,1531,Medium,No,0,Yes,0,0,Alert Sent,Botnet
ceaf5523,25:56.9,193.196.24.154,191.28.19.123,Brute Force,SMTP,53515,,68.89,UK,Bank Corp,1356,Critical,Yes,89.15,Yes,767,0,Firewall Upgrade,Insider Threat
3a8f5b55,38:56.9,56.160.205.139,8.38.167.182,Brute Force,SMTP,33639,Zeus,46.84,UK,RetailMart,3185,Medium,No,0,Yes,0,0,IP Ban,Insider Threat
f9618ba7,15:56.9,30.72.186.167,25.165.149.3,Ransomware,HTTP,64179,Mirai,146,USA,RetailMart,2298,Critical,No,0,No,0,338552.22,Alert Sent,State-Sponsored
9e634e62,29:56.9,73.34.22.76,63.211.55.30,SQL Injection,FTP,24613,SpyEye,287.7,Iran,HealthNet,1107,Low,Yes,109.64,No,656,0,Alert Sent,Individual Hacker
7c4a8daa,55:56.9,236.255.94.82,135.129.180.171,XSS,SSH,57397,SpyEye,440.55,China,EduCare,3230,Low,Yes,18.62,Yes,923,0,Firewall Upgrade,State-Sponsored
6a911f27,08:56.9,178.211.194.74,64.198.255.226,DDoS,TCP,10524,WannaCry,199.87,Iran,EduCare,4846,Critical,Yes,132.05,Yes,784,0,Patch Update,State-Sponsored
8bbc1358,38:56.9,49.197.45.233,118.22.52.61,Phishing,SSH,62313,Mirai,155.41,Iran,Tech Solutions,4086,Critical,No,0,Yes,0,0,Patch Update,Botnet
640f9247,44:56.9,230.28.193.72,106.103.212.160,Phishing,ICMP,10171,Zeus,130.3,USA,EduCare,4582,Critical,No,0,Yes,0,0,Patch Update,State-Sponsored
78269a3c,06:56.9,130.132.22.165,59.215.104.122,Brute Force,TCP,45679,Zeus,403.7,UK,HealthNet,3329,Medium,Yes,130.4,No,167,0,Data Recovery,Individual Hacker
75023f01,42:56.9,83.143.20.175,87.183.180.36,Brute Force,TCP,34047,Trojan.Win32,45.59,Russia,FinanceTrust,794,Critical,No,0,Yes,0,0,Firewall Upgrade,State-Sponsored
2466f78d,24:56.9,26.35.160.63,91.156.152.224,SQL Injection,UDP,47456,Ransom.Locky,256.98,Iran,Tech Solutions,3182,High,No,0,Yes,0,0,Patch Update,Insider Threat
e4016dbe,37:56.9,88.255.221.208,235.214.233.43,XSS,UDP,48236,WannaCry,325.71,India,RetailMart,1348,Low,Yes,150.69,Yes,773,0,Patch Update,Botnet
16ebb294,36:56.9,27.131.27.148,74.27.112.249,XSS,SSH,52229,WannaCry,55.84,Germany,FinanceTrust,1915,Low,Yes,183.84,Yes,78,0,Data Recovery,Botnet
d22d0efc,10:56.9,5.138.36.84,156.202.167.144,SQL Injection,FTP,22459,Emotet,254.17,China,GovSecure,2895,Critical,Yes,23.05,No,79,0,Patch Update,Individual Hacker
cbde3a06,21:56.9,199.104.132.103,75.140.9.186,Ransomware,HTTPS,41422,SpyEye,417.47,Brazil,FinanceTrust,4980,Medium,Yes,191.59,No,358,175018.22,Alert Sent,State-Sponsored
58bff31e,12:56.9,189.153.21.115,176.165.38.166,Malware Injection,FTP,43114,,253.16,China,HealthNet,285,High,Yes,116.68,Yes,648,0,Firewall Upgrade,Individual Hacker
f848765f,31:56.9,246.175.27.222,82.132.255.95,SQL Injection,FTP,33414,Zeus,176.68,UK,FinanceTrust,4972,Critical,Yes,3.93,Yes,42,0,IP Ban,Insider Threat
53a724d9,53:56.9,166.216.149.159,203.212.12.134,SQL Injection,FTP,16902,TrickBot,351.22,UK,FinanceTrust,371,High,Yes,178.84,No,652,0,Data Recovery,Individual Hacker
5baa922c,13:56.9,199.242.61.123,26.191.104.234,Phishing,SSH,9310,Zeus,388.26,USA,FinanceTrust,255,High,Yes,104.24,No,241,0,Alert Sent,Individual Hacker
c7a7b712,47:56.9,45.206.57.247,154.254.129.2,Phishing,FTP,7994,TrickBot,62.05,Germany,FinanceTrust,4805,Low,Yes,39.69,Yes,530,0,Firewall Upgrade,Botnet
f83d851c,41:56.9,227.72.1.136,238.143.104.149,Phishing,UDP,48109,Emotet,226.02,Brazil,GovSecure,1613,Medium,Yes,16.33,Yes,688,0,Patch Update,State-Sponsored
3248a569,37:56.9,155.93.16.91,41.32.214.213,Ransomware,ICMP,41854,Zeus,135.61,China,GovSecure,2960,Low,No,0,Yes,0,360458.66,Firewall Upgrade,Individual Hacker
48ce619d,13:56.9,232.231.138.25,238.74.238.12,Brute Force,FTP,22150,Emotet,486.22,Brazil,EduCare,4942,Medium,Yes,83.87,Yes,310,0,Alert Sent,Botnet
f1e45078,37:56.9,247.208.238.137,174.164.176.36,MITM Attack,TCP,39606,Zeus,18.15,Brazil,EduCare,1658,High,Yes,109.78,Yes,275,0,Patch Update,Botnet
33569c09,17:56.9,205.55.201.58,112.52.224.122,XSS,TCP,32263,Zeus,31.11,North Korea,Bank Corp,1420,High,No,0,Yes,0,0,Alert Sent,Insider Threat
b75f0519,23:56.9,30.9.79.194,105.152.46.76,Brute Force,HTTP,40119,Zeus,397.37,USA,HealthNet,2571,High,Yes,24.31,Yes,289,0,Patch Update,Individual Hacker
eaeda6e0,55:56.9,140.22.101.17,157.140.106.139,Ransomware,HTTP,27998,TrickBot,375.07,UK,FinanceTrust,1945,High,No,0,Yes,0,330697,IP Ban,State-Sponsored
37b5f3b0,23:56.9,189.60.47.64,24.81.7.156,DDoS,SMTP,48082,WannaCry,281.46,Russia,Bank Corp,538,Medium,Yes,124.15,Yes,484,0,Patch Update,Botnet
8d56eb3b,08:56.9,194.6.244.175,178.140.82.251,SQL Injection,SSH,12862,Trojan.Win32,230,North Korea,RetailMart,3511,High,Yes,47.12,No,164,0,Firewall Upgrade,Insider Threat
aa7d9ea9,00:56.9,148.36.227.111,140.147.240.205,Brute Force,SMTP,18232,Emotet,157.39,Iran,HealthNet,2328,Low,Yes,131.29,Yes,327,0,Firewall Upgrade,Individual Hacker
4de5e932,12:56.9,1.235.221.254,128.183.140.5,SQL Injection,SSH,32896,Ransom.Locky,473.65,Russia,EduCare,154,Critical,Yes,187.04,Yes,746,0,Data Recovery,Insider Threat
b9c0036e,00:56.9,250.26.72.100,158.23.205.102,Phishing,SMTP,41743,,496.04,Germany,HealthNet,552,Medium,No,0,No,0,0,Patch Update,Insider Threat
841a4a0d,00:56.9,5.134.237.252,233.188.162.185,Ransomware,SMTP,42999,Emotet,146.33,India,GovSecure,2557,Critical,No,0,Yes,0,275842.54,Alert Sent,Insider Threat
5af22b76,02:56.9,74.83.39.51,96.133.222.203,Malware Injection,SSH,45509,SpyEye,365.07,Russia,RetailMart,71,Low,No,0,Yes,0,0,Patch Update,Botnet
61d84ca3,24:56.9,105.155.126.98,146.108.44.16,Phishing,HTTP,47660,Ransom.Locky,458.03,Russia,GovSecure,944,Critical,Yes,22.21,No,131,0,IP Ban,Botnet
afc7b504,13:56.9,181.148.230.246,165.226.145.227,Phishing,TCP,52976,Mirai,74.86,Brazil,RetailMart,1043,Low,No,0,Yes,0,0,Data Recovery,Individual Hacker
cf70eb83,10:56.9,161.206.247.32,147.3.33.98,Malware Injection,HTTP,21230,SpyEye,460.18,Germany,GovSecure,2323,Medium,No,0,Yes,0,0,IP Ban,Insider Threat
c4459dd4,55:56.9,207.188.169.39,38.204.73.62,Brute Force,SSH,16564,Zeus,375.97,Russia,FinanceTrust,1224,Low,Yes,23.5,Yes,3,0,Firewall Upgrade,Insider Threat
514b79e7,10:56.9,232.76.21.172,123.114.190.242,Ransomware,TCP,49979,SpyEye,20.41,USA,EduCare,1566,Low,Yes,56.31,No,685,512033.21,IP Ban,Individual Hacker
26ef72af,55:56.9,144.174.221.86,25.63.18.28,XSS,UDP,15389,SpyEye,327.93,Germany,GovSecure,1203,High,Yes,183.71,Yes,579,0,Patch Update,Individual Hacker
e4506667,47:56.9,232.160.25.180,84.88.45.237,Ransomware,SSH,15284,,132.35,India,GovSecure,1279,Critical,No,0,No,0,839499.35,Alert Sent,State-Sponsored
cad0cb79,28:56.9,203.164.186.122,85.233.117.242,Ransomware,UDP,40671,SpyEye,222.81,Brazil,FinanceTrust,1376,Critical,No,0,Yes,0,938989.33,Patch Update,State-Sponsored
71d4187f,20:56.9,75.8.66.142,111.44.52.190,MITM Attack,HTTPS,56633,,278.98,Iran,EduCare,3743,Critical,No,0,No,0,0,IP Ban,Botnet
db4b8daa,47:56.9,175.215.185.168,27.243.50.131,XSS,SSH,38631,Mirai,79.94,Iran,GovSecure,651,Critical,Yes,91.99,Yes,282,0,IP Ban,Individual Hacker
afcb06be,12:56.9,251.148.21.5,37.27.244.148,Malware Injection,HTTPS,10274,,213.77,Germany,Bank Corp,4748,Low,Yes,193.14,No,755,0,Alert Sent,Botnet
